N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
16,POSCO,"174,000","1,000",+0.58%,"5,000","151,705","87,187",50.57,"407,343",8.27,4.18,https://finance.naver.com/item/main.nhn?code=005490,005490
17,신한지주,"30,000","2,850",+10.50%,"5,000","144,730","482,432",63.70,"5,241,754",4.28,9.09,https://finance.naver.com/item/main.nhn?code=055550,055550
18,KB금융,"34,200","3,100",+9.97%,"5,000","142,206","415,808",65.68,"6,240,181",4.32,8.92,https://finance.naver.com/item/main.nhn?code=105560,105560
19,엔씨소프트,"630,000","23,000",-3.52%,500,"138,310","21,954",50.83,"215,251",38.60,14.72,https://finance.naver.com/item/main.nhn?code=036570,036570
20,SK,"178,500","3,000",+1.71%,200,"125,593","70,360",23.73,"114,252",17.65,4.31,https://finance.naver.com/item/main.nhn?code=034730,034730
21,삼성에스디에스,"159,000","2,000",+1.27%,500,"123,031","77,378",12.13,"142,239",16.71,11.76,https://finance.naver.com/item/main.nhn?code=018260,018260
22,기아차,"28,600",900,+3.25%,"5,000","115,934","405,363",39.12,"1,368,467",6.35,6.50,https://finance.naver.com/item/main.nhn?code=000270,000270
23,KT&G,"80,400","1,500",+1.90%,"5,000","110,383","137,292",45.95,"434,001",10.65,12.39,https://finance.naver.com/item/main.nhn?code=033780,033780
24,LG,"62,300",300,+0.48%,"5,000","107,503","172,557",34.82,"153,925",10.14,5.87,https://finance.naver.com/item/main.nhn?code=003550,003550
25,아모레퍼시픽,"171,500",500,+0.29%,500,"100,256","58,458",29.57,"230,575",49.57,5.36,https://finance.naver.com/item/main.nhn?code=090430,090430
26,삼성생명,"49,300","2,400",+5.12%,500,"98,600","200,000",13.46,"760,260",10.09,3.26,https://finance.naver.com/item/main.nhn?code=032830,032830
27,삼성화재,"191,500","7,000",+3.79%,500,"90,723","47,375",47.58,"194,151",15.06,4.85,https://finance.naver.com/item/main.nhn?code=000810,000810
28,SK이노베이션,"97,600",0,0.00%,"5,000","90,246","92,466",25.58,"447,236",-256.17,-0.20,https://finance.naver.com/item/main.nhn?code=096770,096770
29,LG전자,"53,400",800,+1.52%,"5,000","87,388","163,648",30.83,"560,135",308.67,0.22,https://finance.naver.com/item/main.nhn?code=066570,066570
30,삼성전기,"111,000","3,500",+3.26%,"5,000","82,910","74,694",30.67,"911,361",16.75,10.18,https://finance.naver.com/item/main.nhn?code=009150,009150
31,하나금융지주,"27,050","3,900",+16.85%,"5,000","81,215","300,242",65.27,"6,646,409",3.40,8.77,https://finance.naver.com/item/main.nhn?code=086790,086790
32,S-Oil,"71,500","1,200",+1.71%,"2,500","80,497","112,583",75.58,"543,848",127.45,1.01,https://finance.naver.com/item/main.nhn?code=010950,010950
33,넷마블,"92,400","1,500",+1.65%,100,"79,272","85,792",23.16,"180,725",50.69,3.54,https://finance.naver.com/item/main.nhn?code=251270,251270
34,롯데케미칼,"223,500","11,000",+5.18%,"5,000","76,606","34,275",29.20,"242,089",10.71,5.51,https://finance.naver.com/item/main.nhn?code=011170,011170
35,고려아연,"395,000","5,000",+1.28%,"5,000","74,536","18,870",23.35,"35,943",11.78,9.76,https://finance.naver.com/item/main.nhn?code=010130,010130
36,KT,"23,600",450,+1.94%,"5,000","61,622","261,112",46.43,"854,145",9.95,4.61,https://finance.naver.com/item/main.nhn?code=030200,030200
37,우리금융지주,"8,330",480,+6.11%,"5,000","60,165","722,268",28.18,"4,570,861",3.00,N/A,https://finance.naver.com/item/main.nhn?code=316140,316140
38,LG유플러스,"13,200",450,+3.53%,"5,000","57,633","436,611",36.17,"1,429,574",13.13,6.30,https://finance.naver.com/item/main.nhn?code=032640,032640
39,한국조선해양,"77,300",900,+1.18%,"5,000","54,708","70,773",16.13,"255,962",33.35,1.40,https://finance.naver.com/item/main.nhn?code=009540,009540
40,한진칼,"90,500","2,500",-2.69%,"2,500","53,549","59,170",19.69,"3,079,710",-22.24,-17.56,https://finance.naver.com/item/main.nhn?code=180640,180640
41,KODEX 200,"25,920",505,+1.99%,0,"53,330","205,750",4.62,"6,061,574",N/A,N/A,https://finance.naver.com/item/main.nhn?code=069500,069500
42,강원랜드,"24,700",550,+2.28%,500,"52,843","213,940",26.87,"710,098",15.79,9.16,https://finance.naver.com/item/main.nhn?code=035250,035250
43,아모레G,"58,200",600,+1.04%,500,"47,991","82,458",21.56,"121,003",38.85,4.12,https://finance.naver.com/item/main.nhn?code=002790,002790
44,오리온,"120,500","1,000",-0.82%,500,"47,641","39,536",42.02,"82,501",22.10,14.24,https://finance.naver.com/item/main.nhn?code=271560,271560
45,한온시스템,"8,880",120,+1.37%,100,"47,401","533,800",20.35,"600,023",14.87,14.98,https://finance.naver.com/item/main.nhn?code=018880,018880
46,코웨이,"59,800",400,+0.67%,500,"44,132","73,800",60.46,"161,845",13.26,30.74,https://finance.naver.com/item/main.nhn?code=021240,021240
47,기업은행,"7,620",420,+5.83%,"5,000","43,979","577,157",17.31,"4,786,883",3.18,7.36,https://finance.naver.com/item/main.nhn?code=024110,024110
48,CJ제일제당,"274,000","15,000",+5.79%,"5,000","41,248","15,054",19.46,"122,135",29.42,3.16,https://finance.naver.com/item/main.nhn?code=097950,097950
49,맥쿼리인프라,"11,350",0,0.00%,0,"39,617","349,044",24.44,"501,656",N/A,N/A,https://finance.naver.com/item/main.nhn?code=088980,088980
50,LG디스플레이,"10,850",300,+2.84%,"5,000","38,823","357,816",22.10,"1,794,782",-1.37,-22.35,https://finance.naver.com/item/main.nhn?code=034220,034220
51,현대중공업지주,"232,500","3,500",+1.53%,"5,000","37,866","16,287",18.02,"36,112",21.86,2.20,https://finance.naver.com/item/main.nhn?code=267250,267250
52,현대건설,"33,900",900,+2.73%,"5,000","37,750","111,356",19.27,"841,652",9.27,6.30,https://finance.naver.com/item/main.nhn?code=000720,000720
53,현대글로비스,"98,300",0,0.00%,500,"36,862","37,500",35.82,"156,272",7.34,11.25,https://finance.naver.com/item/main.nhn?code=086280,086280
54,미래에셋대우,"5,380",230,+4.47%,"5,000","35,417","658,316",14.24,"3,797,619",6.63,7.56,https://finance.naver.com/item/main.nhn?code=006800,006800
55,GS,"38,100",600,+1.60%,"5,000","35,401","92,915",22.03,"254,589",6.63,6.26,https://finance.naver.com/item/main.nhn?code=078930,078930
56,CJ대한통운,"150,000","4,000",+2.74%,"5,000","34,219","22,812",19.24,"98,331",86.16,1.41,https://finance.naver.com/item/main.nhn?code=000120,000120
57,삼성카드,"28,900","1,100",+3.96%,"5,000","33,483","115,859",10.86,"167,096",9.73,5.04,https://finance.naver.com/item/main.nhn?code=029780,029780
58,이마트,"119,500","11,000",+10.14%,"5,000","33,312","27,876",31.96,"674,643",14.24,2.76,https://finance.naver.com/item/main.nhn?code=139480,139480
59,KODEX 레버리지,"10,115",400,+4.12%,0,"32,752","323,800",0.46,"100,278,264",N/A,N/A,https://finance.naver.com/item/main.nhn?code=122630,122630
60,LG이노텍,"136,000","10,000",+7.94%,"5,000","32,187","23,667",28.50,"460,409",31.46,4.73,https://finance.naver.com/item/main.nhn?code=011070,011070
61,DB손해보험,"45,100","2,600",+6.12%,500,"31,931","70,800",40.31,"261,960",8.46,6.92,https://finance.naver.com/item/main.nhn?code=005830,005830
62,포스코케미칼,"52,000",200,+0.39%,500,"31,714","60,988",7.37,"220,075",31.10,11.57,https://finance.naver.com/item/main.nhn?code=003670,003670
63,에스원,"83,300",100,-0.12%,500,"31,653","37,999",55.03,"44,747",21.59,11.32,https://finance.naver.com/item/main.nhn?code=012750,012750
64,유한양행,"46,750",200,-0.43%,"1,000","31,256","66,857",20.25,"262,050",79.51,2.43,https://finance.naver.com/item/main.nhn?code=000100,000100
65,호텔신라,"78,200","1,300",+1.69%,"5,000","30,692","39,248",25.41,"657,908",18.43,20.16,https://finance.naver.com/item/main.nhn?code=008770,008770
66,한미약품,"255,000","1,000",+0.39%,"2,500","30,200","11,843",15.45,"27,876",57.95,7.30,https://finance.naver.com/item/main.nhn?code=128940,128940
67,롯데지주,"28,700","2,200",+8.30%,200,"30,109","104,909",10.79,"398,208",-8.45,-5.21,https://finance.naver.com/item/main.nhn?code=004990,004990
68,TIGER 200,"25,950",505,+1.98%,0,"28,766","110,850",2.01,"1,056,433",N/A,N/A,https://finance.naver.com/item/main.nhn?code=102110,102110
69,대림산업,"81,500",100,+0.12%,"5,000","28,362","34,800",40.51,"270,315",4.73,11.74,https://finance.naver.com/item/main.nhn?code=000210,000210
70,GS리테일,"36,500","5,200",+16.61%,"1,000","28,105","77,000",19.32,"2,295,152",21.11,6.25,https://finance.naver.com/item/main.nhn?code=007070,007070
71,BGF리테일,"158,500","10,000",+6.73%,"1,000","27,395","17,284",33.44,"137,261",18.10,26.46,https://finance.naver.com/item/main.nhn?code=282330,282330
72,롯데쇼핑,"96,600","11,900",+14.05%,"5,000","27,327","28,289",12.92,"493,106",-3.00,-8.14,https://finance.naver.com/item/main.nhn?code=023530,023530
73,한국금융지주,"47,500","1,500",+3.26%,"5,000","26,470","55,726",40.24,"317,299",3.46,18.14,https://finance.naver.com/item/main.nhn?code=071050,071050
74,더존비즈온,"88,700",800,-0.89%,500,"26,320","29,673",44.50,"174,487",53.15,18.78,https://finance.naver.com/item/main.nhn?code=012510,012510
75,삼성중공업,"4,175",5,+0.12%,"5,000","26,302","630,000",15.81,"4,520,911",-2.01,-21.88,https://finance.naver.com/item/main.nhn?code=010140,010140
76,현대제철,"19,500",600,+3.17%,"5,000","26,022","133,446",18.72,"902,325",152.34,0.10,https://finance.naver.com/item/main.nhn?code=004020,004020
77,한국타이어앤테크놀로지,"21,000",350,+1.69%,500,"26,014","123,875",38.66,"363,555",6.20,6.03,https://finance.naver.com/item/main.nhn?code=161390,161390
78,쌍용양회,"5,160",50,-0.96%,"1,000","25,999","503,860",2.34,"1,462,679",19.92,7.02,https://finance.naver.com/item/main.nhn?code=003410,003410
79,삼성증권,"28,350","1,050",+3.85%,"5,000","25,317","89,300",27.35,"491,602",6.46,8.15,https://finance.naver.com/item/main.nhn?code=016360,016360
80,NH투자증권,"8,990",310,+3.57%,"5,000","25,299","281,409",14.88,"1,725,116",5.68,9.12,https://finance.naver.com/item/main.nhn?code=005940,005940
81,신세계,"255,500","12,000",+4.93%,"5,000","25,154","9,845",28.91,"124,833",4.78,14.24,https://finance.naver.com/item/main.nhn?code=004170,004170
82,한국항공우주,"25,600",150,+0.59%,"5,000","24,954","97,475",16.87,"1,184,419",14.65,15.84,https://finance.naver.com/item/main.nhn?code=047810,047810
83,한국가스공사,"26,950",700,+2.67%,"5,000","24,878","92,313",9.49,"326,047",64.17,0.48,https://finance.naver.com/item/main.nhn?code=036460,036460
84,CJ,"82,300","10,600",+14.78%,"5,000","24,013","29,177",17.77,"420,046",10.99,6.24,https://finance.naver.com/item/main.nhn?code=001040,001040
85,한화솔루션,"14,500",500,+3.57%,"5,000","23,414","161,479",21.37,"1,115,784",-9.95,-4.02,https://finance.naver.com/item/main.nhn?code=009830,009830
86,금호석유,"76,300","5,500",+7.77%,"5,000","23,247","30,468",31.16,"393,723",8.67,11.84,https://finance.naver.com/item/main.nhn?code=011780,011780
87,현대해상,"25,950",550,+2.17%,500,"23,199","89,400",42.12,"305,875",8.62,6.23,https://finance.naver.com/item/main.nhn?code=001450,001450
88,두산밥캣,"22,750",150,+0.66%,500,"22,807","100,249",23.19,"475,724",8.38,7.05,https://finance.naver.com/item/main.nhn?code=241560,241560
89,하이트진로,"31,800",650,+2.09%,"5,000","22,302","70,134",8.32,"632,815",-53.54,-3.86,https://finance.naver.com/item/main.nhn?code=000080,000080
90,삼성엔지니어링,"11,100",200,+1.83%,"5,000","21,756","196,000",29.72,"1,277,034",7.43,24.62,https://finance.naver.com/item/main.nhn?code=028050,028050
91,현대차2우B,"58,200",700,+1.22%,"5,000","21,235","36,485",70.16,"91,705",5.41,N/A,https://finance.naver.com/item/main.nhn?code=005387,005387
92,KODEX 200선물인버스2X,"6,750",305,-4.32%,0,"20,540","304,300",0.41,"155,218,620",N/A,N/A,https://finance.naver.com/item/main.nhn?code=252670,252670
93,휠라홀딩스,"33,800",600,+1.81%,"1,000","20,534","60,752",39.30,"347,325",7.74,23.81,https://finance.naver.com/item/main.nhn?code=081660,081660
94,오뚜기,"552,000","13,000",+2.41%,"5,000","19,901","3,605",16.90,"10,452",20.55,7.79,https://finance.naver.com/item/main.nhn?code=007310,007310
95,제일기획,"17,200",100,+0.58%,200,"19,787","115,041",31.29,"499,422",14.33,15.09,https://finance.naver.com/item/main.nhn?code=030000,030000
96,GS건설,"24,500",400,+1.66%,"5,000","19,624","80,098",28.84,"470,197",4.41,11.79,https://finance.naver.com/item/main.nhn?code=006360,006360
97,대한항공,"19,900",100,+0.51%,"5,000","18,874","94,845",14.56,"2,452,395",-3.04,-22.09,https://finance.naver.com/item/main.nhn?code=003490,003490
98,SKC,"50,200",550,+1.11%,"5,000","18,842","37,535",8.28,"330,752",31.55,3.86,https://finance.naver.com/item/main.nhn?code=011790,011790
99,메리츠증권,"3,040",60,+2.01%,"1,000","18,766","617,311",14.87,"2,457,946",3.90,15.06,https://finance.naver.com/item/main.nhn?code=008560,008560
100,대우조선해양,"17,450",250,-1.41%,"5,000","18,707","107,206",11.05,"292,675",-40.21,-1.22,https://finance.naver.com/item/main.nhn?code=042660,042660
101,팬오션,"3,485",115,+3.41%,"1,000","18,630","534,569",10.84,"2,404,798",12.27,5.49,https://finance.naver.com/item/main.nhn?code=028670,028670
102,농심,"304,000","1,000",-0.33%,"5,000","18,491","6,083",17.89,"33,211",26.05,3.72,https://finance.naver.com/item/main.nhn?code=004370,004370
103,한미사이언스,"27,900",450,+1.64%,500,"18,417","66,011",1.77,"83,180",59.87,4.73,https://finance.naver.com/item/main.nhn?code=008930,008930
104,일진머티리얼즈,"39,650",500,+1.28%,500,"18,283","46,111",7.96,"382,671",39.03,8.52,https://finance.naver.com/item/main.nhn?code=020150,020150
105,녹십자,"151,000",0,0.00%,"5,000","17,647","11,687",18.76,"100,848",-485.53,-0.35,https://finance.naver.com/item/main.nhn?code=006280,006280
106,한샘,"73,700","3,600",+5.14%,"1,000","17,344","23,534",23.40,"191,106",40.61,7.32,https://finance.naver.com/item/main.nhn?code=009240,009240
107,부광약품,"26,550",950,-3.45%,500,"17,214","64,838",5.73,"3,169,118",-239.19,-2.00,https://finance.naver.com/item/main.nhn?code=003000,003000
108,KODEX 단기채권,"102,225",10,+0.01%,0,"17,173","16,799",3.57,"34,256",N/A,N/A,https://finance.naver.com/item/main.nhn?code=153130,153130
109,현대엘리베이,"62,300",600,+0.97%,"5,000","16,945","27,199",23.42,"263,115",34.90,5.22,https://finance.naver.com/item/main.nhn?code=017800,017800
110,동서,"16,950",300,+1.80%,500,"16,899","99,700",5.72,"89,583",12.35,10.53,https://finance.naver.com/item/main.nhn?code=026960,026960
111,F&F,"109,500",500,-0.45%,500,"16,863","15,400",12.79,"56,956",15.30,25.13,https://finance.naver.com/item/main.nhn?code=007700,007700
112,포스코인터내셔널,"13,650",300,+2.25%,"5,000","16,841","123,375",15.39,"405,633",8.04,7.06,https://finance.naver.com/item/main.nhn?code=047050,047050
113,현대백화점,"70,600","3,100",+4.59%,"5,000","16,522","23,402",26.82,"143,653",8.51,4.64,https://finance.naver.com/item/main.nhn?code=069960,069960
114,키움증권,"72,700","1,300",+1.82%,"5,000","16,067","22,100",26.38,"64,829",5.09,16.97,https://finance.naver.com/item/main.nhn?code=039490,039490
115,BNK금융지주,"4,875",240,+5.18%,"5,000","15,889","325,935",49.30,"2,135,472",2.83,7.07,https://finance.naver.com/item/main.nhn?code=138930,138930
116,메리츠화재,"13,800",200,+1.47%,500,"15,688","113,680",11.99,"197,459",5.22,12.80,https://finance.naver.com/item/main.nhn?code=000060,000060
117,LG생활건강우,"736,000","27,000",-3.54%,"5,000","15,454","2,100",89.30,"4,509",16.76,N/A,https://finance.naver.com/item/main.nhn?code=051905,051905
118,현대로템,"17,950",650,+3.76%,"5,000","15,258","85,000",3.46,"1,136,714",-4.31,-37.93,https://finance.naver.com/item/main.nhn?code=064350,064350
119,한화생명,"1,750",65,+3.86%,"5,000","15,199","868,530",10.93,"7,454,435",15.09,0.51,https://finance.naver.com/item/main.nhn?code=088350,088350
120,NHN,"77,400",900,+1.18%,500,"15,143","19,565",9.51,"86,495",122.66,0.78,https://finance.naver.com/item/main.nhn?code=181710,181710
121,TIGER 단기통안채,"100,440",5,0.00%,0,"15,021","14,955",4.08,"505,662",N/A,N/A,https://finance.naver.com/item/main.nhn?code=157450,157450
122,효성,"70,700","2,300",+3.36%,"5,000","14,897","21,071",8.05,"87,018",14.37,4.25,https://finance.naver.com/item/main.nhn?code=004800,004800
123,신세계인터내셔날,"208,500","6,000",+2.96%,"5,000","14,887","7,140",3.87,"33,157",20.12,12.98,https://finance.naver.com/item/main.nhn?code=031430,031430
124,KCC,"166,500","12,000",+7.77%,"5,000","14,796","8,886",18.73,"94,294",-7.90,-4.37,https://finance.naver.com/item/main.nhn?code=002380,002380
125,한전KPS,"32,200",200,+0.63%,200,"14,490","45,000",17.20,"100,570",9.45,14.98,https://finance.naver.com/item/main.nhn?code=051600,051600
126,대우건설,"3,440",140,+4.24%,"5,000","14,297","415,623",13.05,"908,463",6.85,8.80,https://finance.naver.com/item/main.nhn?code=047040,047040
127,한화,"18,950",500,+2.71%,"5,000","14,205","74,959",19.61,"393,072",20.62,2.09,https://finance.naver.com/item/main.nhn?code=000880,000880
128,SK네트웍스,"5,680",140,+2.53%,"2,500","14,097","248,188",11.27,"1,777,127",-10.72,-5.85,https://finance.naver.com/item/main.nhn?code=001740,001740
129,현대차우,"56,400",500,+0.89%,"5,000","13,737","24,357",59.65,"94,317",5.24,N/A,https://finance.naver.com/item/main.nhn?code=005385,005385
130,KBSTAR 200,"25,870",505,+1.99%,0,"13,633","52,700",0.03,"363,594",N/A,N/A,https://finance.naver.com/item/main.nhn?code=148020,148020
131,메리츠금융지주,"9,490",340,+3.72%,500,"13,307","140,224",7.26,"39,688",3.34,15.26,https://finance.naver.com/item/main.nhn?code=138040,138040
132,한화에어로스페이스,"26,050",350,+1.36%,"5,000","13,189","50,630",18.61,"965,307",10.20,5.45,https://finance.naver.com/item/main.nhn?code=012450,012450
133,대웅제약,"112,500",0,0.00%,"2,500","13,035","11,587",5.39,"162,429",59.24,4.34,https://finance.naver.com/item/main.nhn?code=069620,069620
134,한올바이오파마,"24,450",100,+0.41%,500,"12,773","52,241",7.20,"225,787",66.62,14.90,https://finance.naver.com/item/main.nhn?code=009420,009420
135,LG화학우,"165,000","1,500",+0.92%,"5,000","12,687","7,689",59.51,"14,721",41.22,N/A,https://finance.naver.com/item/main.nhn?code=051915,051915
136,KG동부제철,"12,250","1,850",-13.12%,"5,000","12,251","100,009",0.11,"471,894",-13.14,-7.44,https://finance.naver.com/item/main.nhn?code=016380,016380
137,KODEX 종합채권(AA-이상)액티브,"109,270",50,+0.05%,0,"12,154","11,123",0.00,"23,643",N/A,N/A,https://finance.naver.com/item/main.nhn?code=273130,273130
138,KODEX 코스닥150 레버리지,"7,615",315,+4.32%,0,"12,009","157,700",4.18,"31,510,065",N/A,N/A,https://finance.naver.com/item/main.nhn?code=233740,233740
139,지누스,"83,700","5,000",+6.35%,500,"11,891","14,207",12.60,"189,083",14.77,26.32,https://finance.naver.com/item/main.nhn?code=013890,013890
140,현대미포조선,"29,450",450,+1.55%,"5,000","11,763","39,942",11.15,"174,445",22.09,2.31,https://finance.naver.com/item/main.nhn?code=010620,010620
141,DB하이텍,"26,300",200,+0.77%,"5,000","11,677","44,399",33.28,"682,036",11.19,17.40,https://finance.naver.com/item/main.nhn?code=000990,000990
142,LS ELECTRIC,"38,800",850,+2.24%,"5,000","11,640","30,000",18.52,"93,021",11.21,7.82,https://finance.naver.com/item/main.nhn?code=010120,010120
143,HMM,"3,670",40,-1.08%,"5,000","11,617","316,552",10.00,"1,289,140",-1.97,-55.46,https://finance.naver.com/item/main.nhn?code=011200,011200
144,영원무역,"26,200","1,650",+6.72%,500,"11,610","44,311",24.31,"273,758",6.98,9.82,https://finance.naver.com/item/main.nhn?code=111770,111770
145,HDC현대산업개발,"17,600",100,+0.57%,"5,000","11,600","65,907",18.80,"506,877",2.14,20.30,https://finance.naver.com/item/main.nhn?code=294870,294870
146,대웅,"19,950",0,0.00%,500,"11,599","58,142",8.20,"6,041,200",18.58,10.43,https://finance.naver.com/item/main.nhn?code=003090,003090
147,이노션,"57,800",800,+1.40%,500,"11,560","20,000",30.75,"34,329",15.70,9.88,https://finance.naver.com/item/main.nhn?code=214320,214320
148,LS,"35,850","1,100",+3.17%,"5,000","11,544","32,200",12.35,"113,603",45.55,0.80,https://finance.naver.com/item/main.nhn?code=006260,006260
149,파미셀,"19,250",250,+1.32%,500,"11,542","59,959",7.53,"14,007,526",263.70,8.78,https://finance.naver.com/item/main.nhn?code=005690,005690
150,태영건설,"14,550",50,+0.34%,500,"11,116","76,400",8.36,"219,276",12.63,8.38,https://finance.naver.com/item/main.nhn?code=009410,009410
151,만도,"23,350",550,+2.41%,"1,000","10,964","46,957",21.25,"415,887",9.92,7.55,https://finance.naver.com/item/main.nhn?code=204320,204320
152,녹십자홀딩스,"21,400",0,0.00%,500,"10,064","47,028",7.32,"94,542",356.67,0.37,https://finance.naver.com/item/main.nhn?code=005250,005250
153,코리안리,"8,340",0,0.00%,500,"10,039","120,369",30.34,"381,440",5.32,8.04,https://finance.naver.com/item/main.nhn?code=003690,003690
154,KODEX 200TR,"8,150",150,+1.88%,0,"10,037","123,150",18.79,"176,643",N/A,N/A,https://finance.naver.com/item/main.nhn?code=278530,278530
155,종근당,"92,000",300,-0.33%,"2,500","10,015","10,886",13.09,"26,381",18.59,11.94,https://finance.naver.com/item/main.nhn?code=185750,185750
156,더블유게임즈,"54,600",200,+0.37%,500,"9,973","18,266",12.13,"105,104",9.04,18.93,https://finance.naver.com/item/main.nhn?code=192080,192080
157,KODEX 인버스,"6,880",150,-2.13%,0,"9,866","143,400",0.33,"34,674,455",N/A,N/A,https://finance.naver.com/item/main.nhn?code=114800,114800
158,두산솔루스,"32,050","1,700",+5.60%,100,"9,804","30,590",5.14,"1,379,704",N/A,N/A,https://finance.naver.com/item/main.nhn?code=336370,336370
159,두산중공업,"3,835",85,+2.27%,"5,000","9,708","253,141",7.23,"1,966,145",-1.78,-14.73,https://finance.naver.com/item/main.nhn?code=034020,034020
160,TRUE 코스피 양매도 5% OTM ETN,"9,765",10,+0.10%,0,"9,658","98,900",0.00,"1,168",N/A,N/A,https://finance.naver.com/item/main.nhn?code=570019,570019
161,한화시스템,"8,710",60,-0.68%,"5,000","9,601","110,230",0.81,"1,331,521",N/A,8.15,https://finance.naver.com/item/main.nhn?code=272210,272210
162,한국콜마,"41,850",600,+1.45%,500,"9,576","22,881",26.21,"126,683",32.59,6.39,https://finance.naver.com/item/main.nhn?code=161890,161890
163,신풍제약,"18,050",150,-0.82%,500,"9,564","52,985",0.99,"2,094,839",582.26,0.80,https://finance.naver.com/item/main.nhn?code=019170,019170
164,KODEX WTI원유선물(H),"3,680",470,-11.33%,0,"9,533","259,050",0.00,"54,823,596",N/A,N/A,https://finance.naver.com/item/main.nhn?code=261220,261220
165,TIGER TOP10,"8,340",125,+1.52%,0,"9,533","114,300",0.09,"3,028",N/A,N/A,https://finance.naver.com/item/main.nhn?code=292150,292150
166,OCI,"39,800","2,000",+5.29%,"5,000","9,492","23,849",23.57,"208,510",-1.19,-26.20,https://finance.naver.com/item/main.nhn?code=010060,010060
167,한솔케미칼,"83,700","1,200",+1.45%,"5,000","9,454","11,295",26.89,"31,601",10.93,20.88,https://finance.naver.com/item/main.nhn?code=014680,014680
168,영풍,"512,000","12,000",+2.40%,"5,000","9,431","1,842",3.97,"2,581",4.05,7.40,https://finance.naver.com/item/main.nhn?code=000670,000670
169,KODEX 삼성그룹,"6,405",90,+1.43%,0,"9,415","147,000",0.03,"183,126",N/A,N/A,https://finance.naver.com/item/main.nhn?code=102780,102780
170,아시아나항공,"4,210",50,+1.20%,"5,000","9,398","223,235",7.16,"2,364,151",-1.16,-90.67,https://finance.naver.com/item/main.nhn?code=020560,020560
171,대한유화,"144,500","2,000",+1.40%,"5,000","9,392","6,500",12.26,"95,664",8.83,6.11,https://finance.naver.com/item/main.nhn?code=006650,006650
172,GKL,"15,100",300,+2.03%,500,"9,340","61,856",7.43,"251,413",12.91,12.62,https://finance.naver.com/item/main.nhn?code=114090,114090
173,롯데정밀화학,"36,200","1,350",+3.87%,"5,000","9,340","25,800",24.46,"153,338",5.55,11.73,https://finance.naver.com/item/main.nhn?code=004000,004000
174,HANARO 200,"25,890",495,+1.95%,0,"9,307","35,950",0.00,"16,728",N/A,N/A,https://finance.naver.com/item/main.nhn?code=293180,293180
175,영진약품,"5,060",80,+1.61%,500,"9,254","182,893",4.95,"643,425",180.71,4.43,https://finance.naver.com/item/main.nhn?code=003520,003520
176,SK케미칼,"77,700",400,+0.52%,"5,000","9,123","11,741",9.61,"127,010",96.28,1.51,https://finance.naver.com/item/main.nhn?code=285130,285130
177,JB금융지주,"4,605",240,+5.50%,"5,000","9,071","196,983",40.16,"776,728",2.65,10.36,https://finance.naver.com/item/main.nhn?code=175330,175330
