N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
16,한국전력,"23,800",50,-0.21%,"5,000","152,787","641,964",22.44,"4,542,457",-6.51,-3.42,https://finance.naver.com/item/main.nhn?code=015760,015760
17,신한지주,"30,100",100,+0.33%,"5,000","145,212","482,432",63.93,"3,274,754",4.30,9.09,https://finance.naver.com/item/main.nhn?code=055550,055550
18,엔씨소프트,"648,000","18,000",+2.86%,500,"142,262","21,954",50.52,"100,687",39.71,14.72,https://finance.naver.com/item/main.nhn?code=036570,036570
19,KB금융,"34,150",50,-0.15%,"5,000","141,998","415,808",65.96,"3,676,157",4.31,8.92,https://finance.naver.com/item/main.nhn?code=105560,105560
20,SK,"183,000","4,500",+2.52%,200,"128,759","70,360",23.75,"167,142",18.10,4.31,https://finance.naver.com/item/main.nhn?code=034730,034730
21,삼성에스디에스,"158,500",500,-0.31%,500,"122,644","77,378",12.13,"161,585",16.65,11.76,https://finance.naver.com/item/main.nhn?code=018260,018260
22,기아차,"29,250",650,+2.27%,"5,000","118,569","405,363",39.07,"2,166,526",6.49,6.50,https://finance.naver.com/item/main.nhn?code=000270,000270
23,KT&G,"80,300",100,-0.12%,"5,000","110,246","137,292",45.87,"498,528",10.64,12.39,https://finance.naver.com/item/main.nhn?code=033780,033780
24,LG,"62,500",200,+0.32%,"5,000","107,848","172,557",34.80,"187,017",10.18,5.87,https://finance.naver.com/item/main.nhn?code=003550,003550
25,아모레퍼시픽,"176,000","4,500",+2.62%,500,"102,887","58,458",29.58,"598,133",50.87,5.36,https://finance.naver.com/item/main.nhn?code=090430,090430
26,삼성생명,"49,400",100,+0.20%,500,"98,800","200,000",13.51,"599,186",10.11,3.26,https://finance.naver.com/item/main.nhn?code=032830,032830
27,삼성화재,"191,000",500,-0.26%,500,"90,486","47,375",47.48,"75,516",15.02,4.85,https://finance.naver.com/item/main.nhn?code=000810,000810
28,SK이노베이션,"96,500","1,100",-1.13%,"5,000","89,229","92,466",25.51,"652,534",-253.28,-0.20,https://finance.naver.com/item/main.nhn?code=096770,096770
29,LG전자,"53,600",200,+0.37%,"5,000","87,715","163,648",30.84,"709,123",309.83,0.22,https://finance.naver.com/item/main.nhn?code=066570,066570
30,삼성전기,"110,000","1,000",-0.90%,"5,000","82,163","74,694",30.83,"780,041",16.60,10.18,https://finance.naver.com/item/main.nhn?code=009150,009150
31,하나금융지주,"27,350",300,+1.11%,"5,000","82,116","300,242",65.68,"4,752,022",3.43,8.77,https://finance.naver.com/item/main.nhn?code=086790,086790
32,넷마블,"95,300","2,900",+3.14%,100,"81,760","85,792",23.15,"553,165",52.28,3.54,https://finance.naver.com/item/main.nhn?code=251270,251270
33,S-Oil,"68,700","2,800",-3.92%,"2,500","77,344","112,583",75.61,"2,022,849",122.46,1.01,https://finance.naver.com/item/main.nhn?code=010950,010950
34,롯데케미칼,"222,000","1,500",-0.67%,"5,000","76,091","34,275",29.29,"203,711",10.64,5.51,https://finance.naver.com/item/main.nhn?code=011170,011170
35,고려아연,"386,500","8,500",-2.15%,"5,000","72,933","18,870",23.33,"67,210",11.52,9.76,https://finance.naver.com/item/main.nhn?code=010130,010130
36,KT,"23,550",50,-0.21%,"5,000","61,492","261,112",46.40,"763,176",9.93,4.61,https://finance.naver.com/item/main.nhn?code=030200,030200
37,우리금융지주,"8,430",100,+1.20%,"5,000","60,887","722,268",28.19,"4,585,966",3.04,N/A,https://finance.naver.com/item/main.nhn?code=316140,316140
38,LG유플러스,"13,050",150,-1.14%,"5,000","56,978","436,611",36.18,"1,599,419",12.99,6.30,https://finance.naver.com/item/main.nhn?code=032640,032640
39,한국조선해양,"77,400",100,+0.13%,"5,000","54,778","70,773",16.11,"238,361",33.39,1.40,https://finance.naver.com/item/main.nhn?code=009540,009540
40,강원랜드,"25,200",500,+2.02%,500,"53,913","213,940",26.88,"1,071,112",16.11,9.16,https://finance.naver.com/item/main.nhn?code=035250,035250
41,한진칼,"88,200","2,300",-2.54%,"2,500","52,188","59,170",19.49,"3,308,220",-21.67,-17.56,https://finance.naver.com/item/main.nhn?code=180640,180640
42,KODEX 200,"25,650",155,+0.61%,0,"51,338","200,150",2.51,"5,997,368",N/A,N/A,https://finance.naver.com/item/main.nhn?code=069500,069500
43,오리온,"123,000","2,500",+2.07%,500,"48,629","39,536",41.97,"71,287",22.56,14.24,https://finance.naver.com/item/main.nhn?code=271560,271560
44,한온시스템,"9,110",230,+2.59%,100,"48,629","533,800",20.34,"900,765",15.26,14.98,https://finance.naver.com/item/main.nhn?code=018880,018880
45,아모레G,"58,300",100,+0.17%,500,"48,073","82,458",21.52,"251,433",38.92,4.12,https://finance.naver.com/item/main.nhn?code=002790,002790
46,기업은행,"7,720",100,+1.31%,"5,000","44,557","577,157",17.47,"5,865,261",3.23,7.36,https://finance.naver.com/item/main.nhn?code=024110,024110
47,코웨이,"59,800",0,0.00%,500,"44,132","73,800",60.37,"205,266",13.26,30.74,https://finance.naver.com/item/main.nhn?code=021240,021240
48,CJ제일제당,"269,500","4,500",-1.64%,"5,000","40,571","15,054",19.40,"77,126",28.94,3.16,https://finance.naver.com/item/main.nhn?code=097950,097950
49,LG디스플레이,"11,100",250,+2.30%,"5,000","39,718","357,816",22.14,"2,917,392",-1.40,-22.35,https://finance.naver.com/item/main.nhn?code=034220,034220
50,맥쿼리인프라,"11,350",0,0.00%,0,"39,617","349,044",24.71,"495,468",N/A,N/A,https://finance.naver.com/item/main.nhn?code=088980,088980
51,롯데지주,"37,300","8,600",+29.97%,200,"39,131","104,909",10.84,"6,076,053",-10.99,-5.21,https://finance.naver.com/item/main.nhn?code=004990,004990
52,현대건설,"34,300",400,+1.18%,"5,000","38,195","111,356",19.31,"787,686",9.38,6.30,https://finance.naver.com/item/main.nhn?code=000720,000720
53,현대중공업지주,"231,000","1,500",-0.65%,"5,000","37,622","16,287",17.97,"53,950",21.72,2.20,https://finance.naver.com/item/main.nhn?code=267250,267250
54,현대글로비스,"99,400","1,100",+1.12%,500,"37,275","37,500",35.74,"164,992",7.42,11.25,https://finance.naver.com/item/main.nhn?code=086280,086280
55,미래에셋대우,"5,350",30,-0.56%,"5,000","35,220","658,316",14.27,"3,749,901",6.60,7.56,https://finance.naver.com/item/main.nhn?code=006800,006800
56,GS,"37,800",300,-0.79%,"5,000","35,122","92,915",21.95,"431,888",6.58,6.26,https://finance.naver.com/item/main.nhn?code=078930,078930
57,이마트,"120,500","1,000",+0.84%,"5,000","33,590","27,876",32.12,"301,534",14.36,2.76,https://finance.naver.com/item/main.nhn?code=139480,139480
58,CJ대한통운,"146,500","3,500",-2.33%,"5,000","33,420","22,812",19.24,"53,465",84.15,1.41,https://finance.naver.com/item/main.nhn?code=000120,000120
59,KODEX 레버리지,"10,235",120,+1.19%,0,"33,141","323,800",0.30,"104,467,255",N/A,N/A,https://finance.naver.com/item/main.nhn?code=122630,122630
60,삼성카드,"28,550",350,-1.21%,"5,000","33,078","115,859",10.85,"154,527",9.61,5.04,https://finance.naver.com/item/main.nhn?code=029780,029780
61,에스원,"85,900","2,600",+3.12%,500,"32,641","37,999",55.00,"62,640",22.26,11.32,https://finance.naver.com/item/main.nhn?code=012750,012750
62,LG이노텍,"136,500",500,+0.37%,"5,000","32,306","23,667",28.95,"298,411",31.58,4.73,https://finance.naver.com/item/main.nhn?code=011070,011070
63,호텔신라,"82,000","3,800",+4.86%,"5,000","32,183","39,248",25.24,"1,646,054",19.33,20.16,https://finance.naver.com/item/main.nhn?code=008770,008770
64,DB손해보험,"44,900",200,-0.44%,500,"31,789","70,800",40.35,"240,514",8.42,6.92,https://finance.naver.com/item/main.nhn?code=005830,005830
65,포스코케미칼,"51,500",500,-0.96%,500,"31,409","60,988",7.37,"310,728",30.80,11.57,https://finance.naver.com/item/main.nhn?code=003670,003670
66,유한양행,"46,600",150,-0.32%,"1,000","31,155","66,857",20.18,"233,409",79.25,2.43,https://finance.naver.com/item/main.nhn?code=000100,000100
67,대림산업,"87,400","5,900",+7.24%,"5,000","30,415","34,800",40.46,"452,274",5.07,11.74,https://finance.naver.com/item/main.nhn?code=000210,000210
68,한미약품,"255,500",500,+0.20%,"2,500","30,259","11,843",15.45,"42,071",58.07,7.30,https://finance.naver.com/item/main.nhn?code=128940,128940
69,롯데쇼핑,"104,000","7,400",+7.66%,"5,000","29,420","28,289",13.05,"655,822",-3.23,-8.14,https://finance.naver.com/item/main.nhn?code=023530,023530
70,GS리테일,"37,950","1,450",+3.97%,"1,000","29,222","77,000",18.93,"869,039",21.95,6.25,https://finance.naver.com/item/main.nhn?code=007070,007070
71,TIGER 200,"25,650",140,+0.55%,0,"28,177","109,850",1.13,"804,161",N/A,N/A,https://finance.naver.com/item/main.nhn?code=102110,102110
72,BGF리테일,"159,000",500,+0.32%,"1,000","27,481","17,284",33.14,"50,427",18.15,26.46,https://finance.naver.com/item/main.nhn?code=282330,282330
73,한국금융지주,"47,450",50,-0.11%,"5,000","26,442","55,726",40.24,"295,534",3.46,18.14,https://finance.naver.com/item/main.nhn?code=071050,071050
74,현대제철,"19,750",250,+1.28%,"5,000","26,356","133,446",18.84,"982,060",154.30,0.10,https://finance.naver.com/item/main.nhn?code=004020,004020
75,한국타이어앤테크놀로지,"21,200",200,+0.95%,500,"26,262","123,875",38.64,"367,844",6.26,6.03,https://finance.naver.com/item/main.nhn?code=161390,161390
76,신세계,"263,500","8,000",+3.13%,"5,000","25,942","9,845",29.25,"121,728",4.93,14.24,https://finance.naver.com/item/main.nhn?code=004170,004170
77,더존비즈온,"87,200","1,500",-1.69%,500,"25,875","29,673",44.47,"193,744",52.25,18.78,https://finance.naver.com/item/main.nhn?code=012510,012510
78,삼성중공업,"4,090",85,-2.04%,"5,000","25,767","630,000",15.80,"5,902,332",-1.97,-21.88,https://finance.naver.com/item/main.nhn?code=010140,010140
79,쌍용양회,"5,100",60,-1.16%,"1,000","25,697","503,860",2.32,"1,181,734",19.69,7.02,https://finance.naver.com/item/main.nhn?code=003410,003410
80,NH투자증권,"9,050",60,+0.67%,"5,000","25,468","281,409",14.97,"1,466,949",5.71,9.12,https://finance.naver.com/item/main.nhn?code=005940,005940
81,삼성증권,"28,400",50,+0.18%,"5,000","25,361","89,300",27.38,"500,312",6.47,8.15,https://finance.naver.com/item/main.nhn?code=016360,016360
82,한국항공우주,"25,500",100,-0.39%,"5,000","24,856","97,475",16.75,"2,158,300",14.59,15.84,https://finance.naver.com/item/main.nhn?code=047810,047810
83,한국가스공사,"26,750",200,-0.74%,"5,000","24,694","92,313",9.54,"279,656",63.69,0.48,https://finance.naver.com/item/main.nhn?code=036460,036460
84,CJ,"81,500",800,-0.97%,"5,000","23,779","29,177",17.80,"128,300",10.88,6.24,https://finance.naver.com/item/main.nhn?code=001040,001040
85,현대해상,"26,450",500,+1.93%,500,"23,646","89,400",42.11,"258,318",8.78,6.23,https://finance.naver.com/item/main.nhn?code=001450,001450
86,금호석유,"76,400",100,+0.13%,"5,000","23,277","30,468",31.03,"245,956",8.69,11.84,https://finance.naver.com/item/main.nhn?code=011780,011780
87,한화솔루션,"14,250",250,-1.72%,"5,000","23,011","161,479",21.39,"815,526",-9.78,-4.02,https://finance.naver.com/item/main.nhn?code=009830,009830
88,두산밥캣,"22,950",200,+0.88%,500,"23,007","100,249",23.25,"679,978",8.46,7.05,https://finance.naver.com/item/main.nhn?code=241560,241560
89,하이트진로,"31,800",0,0.00%,"5,000","22,302","70,134",8.20,"390,585",-53.54,-3.86,https://finance.naver.com/item/main.nhn?code=000080,000080
90,삼성엔지니어링,"11,050",50,-0.45%,"5,000","21,658","196,000",29.62,"1,497,236",7.40,24.62,https://finance.naver.com/item/main.nhn?code=028050,028050
91,현대차2우B,"58,900",700,+1.20%,"5,000","21,490","36,485",70.02,"47,545",5.47,N/A,https://finance.naver.com/item/main.nhn?code=005387,005387
92,휠라홀딩스,"35,050","1,250",+3.70%,"1,000","21,294","60,752",39.30,"1,026,311",8.03,23.81,https://finance.naver.com/item/main.nhn?code=081660,081660
93,KODEX 200선물인버스2X,"6,680",70,-1.04%,0,"20,588","308,200",0.50,"174,171,768",N/A,N/A,https://finance.naver.com/item/main.nhn?code=252670,252670
94,GS건설,"25,300",800,+3.27%,"5,000","20,265","80,098",28.94,"507,685",4.56,11.79,https://finance.naver.com/item/main.nhn?code=006360,006360
95,제일기획,"17,600",400,+2.33%,200,"20,247","115,041",31.23,"1,041,842",14.67,15.09,https://finance.naver.com/item/main.nhn?code=030000,030000
96,오뚜기,"548,000","4,000",-0.72%,"5,000","19,757","3,605",16.95,"4,905",20.40,7.79,https://finance.naver.com/item/main.nhn?code=007310,007310
97,메리츠증권,"3,080",40,+1.32%,"1,000","19,013","617,311",14.93,"2,895,421",3.95,15.06,https://finance.naver.com/item/main.nhn?code=008560,008560
98,대한항공,"19,700",200,-1.01%,"5,000","18,684","94,845",14.43,"1,172,863",-3.00,-22.09,https://finance.naver.com/item/main.nhn?code=003490,003490
99,SKC,"49,600",600,-1.20%,"5,000","18,617","37,535",8.28,"309,263",31.18,3.86,https://finance.naver.com/item/main.nhn?code=011790,011790
100,한미사이언스,"28,100",200,+0.72%,500,"18,549","66,011",1.78,"89,921",60.30,4.73,https://finance.naver.com/item/main.nhn?code=008930,008930
101,농심,"301,500","2,500",-0.82%,"5,000","18,339","6,083",17.76,"24,042",25.83,3.72,https://finance.naver.com/item/main.nhn?code=004370,004370
102,일진머티리얼즈,"39,450",200,-0.50%,500,"18,191","46,111",7.99,"423,510",38.83,8.52,https://finance.naver.com/item/main.nhn?code=020150,020150
103,팬오션,"3,400",85,-2.44%,"1,000","18,175","534,569",10.90,"1,942,418",11.97,5.49,https://finance.naver.com/item/main.nhn?code=028670,028670
104,대우조선해양,"16,950",500,-2.87%,"5,000","18,171","107,206",11.02,"336,249",-39.06,-1.22,https://finance.naver.com/item/main.nhn?code=042660,042660
105,현대백화점,"75,200","4,600",+6.52%,"5,000","17,599","23,402",26.74,"169,388",9.06,4.64,https://finance.naver.com/item/main.nhn?code=069960,069960
106,부광약품,"27,100",550,+2.07%,500,"17,571","64,838",5.89,"3,317,471",-244.14,-2.00,https://finance.naver.com/item/main.nhn?code=003000,003000
107,녹십자,"148,000","3,000",-1.99%,"5,000","17,296","11,687",18.71,"113,266",-475.88,-0.35,https://finance.naver.com/item/main.nhn?code=006280,006280
108,동서,"17,250",300,+1.77%,500,"17,198","99,700",5.71,"109,683",12.56,10.53,https://finance.naver.com/item/main.nhn?code=026960,026960
109,KODEX 단기채권,"102,225",0,0.00%,0,"17,175","16,801",3.57,"6,910",N/A,N/A,https://finance.naver.com/item/main.nhn?code=153130,153130
110,한샘,"72,900",800,-1.09%,"1,000","17,156","23,534",23.57,"85,689",40.17,7.32,https://finance.naver.com/item/main.nhn?code=009240,009240
111,포스코인터내셔널,"13,900",250,+1.83%,"5,000","17,149","123,375",15.45,"437,332",8.19,7.06,https://finance.naver.com/item/main.nhn?code=047050,047050
112,현대엘리베이,"62,400",100,+0.16%,"5,000","16,972","27,199",23.38,"295,843",34.96,5.22,https://finance.naver.com/item/main.nhn?code=017800,017800
113,F&F,"109,500",0,0.00%,500,"16,863","15,400",12.72,"42,653",15.30,25.13,https://finance.naver.com/item/main.nhn?code=007700,007700
114,BNK금융지주,"4,970",95,+1.95%,"5,000","16,199","325,935",49.34,"2,545,560",2.88,7.07,https://finance.naver.com/item/main.nhn?code=138930,138930
115,키움증권,"72,700",0,0.00%,"5,000","16,067","22,100",26.41,"42,395",5.09,16.97,https://finance.naver.com/item/main.nhn?code=039490,039490
116,메리츠화재,"13,900",100,+0.72%,500,"15,802","113,680",11.98,"124,004",5.26,12.80,https://finance.naver.com/item/main.nhn?code=000060,000060
117,신세계인터내셔날,"218,500","10,000",+4.80%,"5,000","15,601","7,140",3.94,"88,837",21.09,12.98,https://finance.naver.com/item/main.nhn?code=031430,031430
118,LG생활건강우,"738,000","2,000",+0.27%,"5,000","15,496","2,100",89.21,"2,914",16.80,N/A,https://finance.naver.com/item/main.nhn?code=051905,051905
119,현대로템,"18,150",200,+1.11%,"5,000","15,428","85,000",3.42,"9,035,927",-4.35,-37.93,https://finance.naver.com/item/main.nhn?code=064350,064350
120,한화생명,"1,765",15,+0.86%,"5,000","15,330","868,530",10.99,"8,214,880",15.22,0.51,https://finance.naver.com/item/main.nhn?code=088350,088350
121,효성,"71,900","1,200",+1.70%,"5,000","15,150","21,071",8.13,"51,468",14.61,4.25,https://finance.naver.com/item/main.nhn?code=004800,004800
122,TIGER 단기통안채,"100,450",10,+0.01%,0,"15,016","14,949",4.08,"812,812",N/A,N/A,https://finance.naver.com/item/main.nhn?code=157450,157450
123,NHN,"76,200","1,200",-1.55%,500,"14,909","19,565",9.22,"70,420",120.76,0.78,https://finance.naver.com/item/main.nhn?code=181710,181710
124,KCC,"166,000",500,-0.30%,"5,000","14,752","8,886",18.61,"44,366",-7.88,-4.37,https://finance.naver.com/item/main.nhn?code=002380,002380
125,한화,"19,400",450,+2.37%,"5,000","14,542","74,959",19.62,"536,583",21.11,2.09,https://finance.naver.com/item/main.nhn?code=000880,000880
126,대우건설,"3,465",25,+0.73%,"5,000","14,401","415,623",13.09,"1,410,460",6.90,8.80,https://finance.naver.com/item/main.nhn?code=047040,047040
127,한전KPS,"32,000",200,-0.62%,200,"14,400","45,000",17.20,"107,485",9.39,14.98,https://finance.naver.com/item/main.nhn?code=051600,051600
128,한화에어로스페이스,"27,400","1,350",+5.18%,"5,000","13,873","50,630",18.56,"2,725,392",10.72,5.45,https://finance.naver.com/item/main.nhn?code=012450,012450
129,현대차우,"56,700",300,+0.53%,"5,000","13,810","24,357",59.61,"90,630",5.27,N/A,https://finance.naver.com/item/main.nhn?code=005385,005385
130,메리츠금융지주,"9,800",310,+3.27%,500,"13,742","140,224",7.26,"67,156",3.45,15.26,https://finance.naver.com/item/main.nhn?code=138040,138040
131,SK네트웍스,"5,520",160,-2.82%,"2,500","13,700","248,188",11.33,"2,472,768",-10.42,-5.85,https://finance.naver.com/item/main.nhn?code=001740,001740
132,KBSTAR 200,"25,675",175,+0.69%,0,"13,556","52,800",0.00,"104,633",N/A,N/A,https://finance.naver.com/item/main.nhn?code=148020,148020
133,LG화학우,"168,000","3,000",+1.82%,"5,000","12,917","7,689",59.61,"28,091",41.97,N/A,https://finance.naver.com/item/main.nhn?code=051915,051915
134,대웅제약,"109,500","3,000",-2.67%,"2,500","12,687","11,587",5.31,"151,190",57.66,4.34,https://finance.naver.com/item/main.nhn?code=069620,069620
135,한올바이오파마,"24,000",450,-1.84%,500,"12,538","52,241",7.23,"231,539",65.40,14.90,https://finance.naver.com/item/main.nhn?code=009420,009420
136,지누스,"86,200","2,500",+2.99%,500,"12,246","14,207",12.69,"235,977",15.21,26.32,https://finance.naver.com/item/main.nhn?code=013890,013890
137,KODEX 종합채권(AA-이상)액티브,"109,280",10,+0.01%,0,"12,181","11,147",0.00,"51,211",N/A,N/A,https://finance.naver.com/item/main.nhn?code=273130,273130
138,영원무역,"27,300","1,100",+4.20%,500,"12,097","44,311",24.33,"229,879",7.27,9.82,https://finance.naver.com/item/main.nhn?code=111770,111770
139,LS,"36,400",550,+1.53%,"5,000","11,721","32,200",12.38,"83,059",46.25,0.80,https://finance.naver.com/item/main.nhn?code=006260,006260
140,이노션,"58,300",500,+0.87%,500,"11,660","20,000",30.74,"27,315",15.84,9.88,https://finance.naver.com/item/main.nhn?code=214320,214320
141,KODEX 코스닥150 레버리지,"7,545",70,-0.92%,0,"11,634","154,200",4.75,"29,503,173",N/A,N/A,https://finance.naver.com/item/main.nhn?code=233740,233740
142,LS ELECTRIC,"38,700",100,-0.26%,"5,000","11,610","30,000",18.55,"62,032",11.18,7.82,https://finance.naver.com/item/main.nhn?code=010120,010120
143,HDC현대산업개발,"17,600",0,0.00%,"5,000","11,600","65,907",18.91,"545,657",2.14,20.30,https://finance.naver.com/item/main.nhn?code=294870,294870
144,DB하이텍,"26,050",250,-0.95%,"5,000","11,566","44,399",33.14,"770,931",11.08,17.40,https://finance.naver.com/item/main.nhn?code=000990,000990
145,파미셀,"19,250",0,0.00%,500,"11,542","59,959",7.37,"4,394,006",263.70,8.78,https://finance.naver.com/item/main.nhn?code=005690,005690
146,현대미포조선,"28,850",600,-2.04%,"5,000","11,523","39,942",11.15,"261,235",21.64,2.31,https://finance.naver.com/item/main.nhn?code=010620,010620
147,HMM,"3,600",70,-1.91%,"5,000","11,396","316,552",10.04,"1,272,368",-1.94,-55.46,https://finance.naver.com/item/main.nhn?code=011200,011200
148,KG동부제철,"11,250","1,000",-8.16%,"5,000","11,251","100,009",0.09,"306,978",-12.07,-7.44,https://finance.naver.com/item/main.nhn?code=016380,016380
149,태영건설,"14,600",50,+0.34%,500,"11,154","76,400",8.34,"173,280",12.67,8.38,https://finance.naver.com/item/main.nhn?code=009410,009410
150,대웅,"18,850","1,100",-5.51%,500,"10,960","58,142",8.14,"1,680,995",17.55,10.43,https://finance.naver.com/item/main.nhn?code=003090,003090
151,만도,"23,200",150,-0.64%,"1,000","10,894","46,957",21.28,"404,907",9.86,7.55,https://finance.naver.com/item/main.nhn?code=204320,204320
152,더블유게임즈,"58,000","3,400",+6.23%,500,"10,594","18,266",12.09,"321,025",9.60,18.93,https://finance.naver.com/item/main.nhn?code=192080,192080
153,종근당,"93,300","1,300",+1.41%,"2,500","10,156","10,886",13.05,"23,811",18.85,11.94,https://finance.naver.com/item/main.nhn?code=185750,185750
154,KODEX 200TR,"8,200",50,+0.61%,0,"10,111","123,300",18.73,"228,314",N/A,N/A,https://finance.naver.com/item/main.nhn?code=278530,278530
155,코리안리,"8,360",20,+0.24%,500,"10,063","120,369",30.26,"347,043",5.33,8.04,https://finance.naver.com/item/main.nhn?code=003690,003690
156,KODEX 인버스,"6,845",35,-0.51%,0,"10,055","146,900",0.73,"43,063,984",N/A,N/A,https://finance.naver.com/item/main.nhn?code=114800,114800
157,GKL,"16,200","1,100",+7.28%,500,"10,021","61,856",7.42,"608,279",13.85,12.62,https://finance.naver.com/item/main.nhn?code=114090,114090
158,두산솔루스,"32,700",650,+2.03%,100,"10,003","30,590",5.05,"816,508",N/A,N/A,https://finance.naver.com/item/main.nhn?code=336370,336370
159,두산중공업,"3,935",100,+2.61%,"5,000","9,961","253,141",7.39,"3,953,091",-1.83,-14.73,https://finance.naver.com/item/main.nhn?code=034020,034020
160,녹십자홀딩스,"21,050",350,-1.64%,500,"9,899","47,028",7.30,"91,861",350.83,0.37,https://finance.naver.com/item/main.nhn?code=005250,005250
161,TRUE 코스피 양매도 5% OTM ETN,"9,780",15,+0.15%,0,"9,672","98,900",0.00,"10,112",N/A,N/A,https://finance.naver.com/item/main.nhn?code=570019,570019
162,한화시스템,"8,770",60,+0.69%,"5,000","9,667","110,230",0.81,"2,645,706",N/A,8.15,https://finance.naver.com/item/main.nhn?code=272210,272210
163,한국콜마,"42,200",350,+0.84%,500,"9,656","22,881",26.23,"168,990",32.87,6.39,https://finance.naver.com/item/main.nhn?code=161890,161890
164,롯데정밀화학,"36,950",750,+2.07%,"5,000","9,533","25,800",24.38,"148,186",5.66,11.73,https://finance.naver.com/item/main.nhn?code=004000,004000
165,영풍,"512,000",0,0.00%,"5,000","9,431","1,842",3.97,953,4.05,7.40,https://finance.naver.com/item/main.nhn?code=000670,000670
166,TIGER TOP10,"8,295",80,+0.97%,0,"9,402","113,350",0.09,"1,765",N/A,N/A,https://finance.naver.com/item/main.nhn?code=292150,292150
167,아시아나항공,"4,210",0,0.00%,"5,000","9,398","223,235",7.16,"2,176,549",-1.16,-90.67,https://finance.naver.com/item/main.nhn?code=020560,020560
168,대한유화,"144,500",0,0.00%,"5,000","9,392","6,500",12.21,"170,564",8.83,6.11,https://finance.naver.com/item/main.nhn?code=006650,006650
169,OCI,"39,300",500,-1.26%,"5,000","9,373","23,849",23.78,"176,787",-1.18,-26.20,https://finance.naver.com/item/main.nhn?code=010060,010060
170,KODEX 삼성그룹,"6,345",30,+0.48%,0,"9,333","147,100",0.03,"97,939",N/A,N/A,https://finance.naver.com/item/main.nhn?code=102780,102780
171,한솔케미칼,"81,900","1,800",-2.15%,"5,000","9,251","11,295",26.86,"41,359",10.70,20.88,https://finance.naver.com/item/main.nhn?code=014680,014680
172,JB금융지주,"4,690",85,+1.85%,"5,000","9,238","196,983",40.21,"708,328",2.70,10.36,https://finance.naver.com/item/main.nhn?code=175330,175330
173,롯데리츠,"5,370",130,+2.48%,500,"9,235","171,969",6.10,"1,030,741",N/A,1.64,https://finance.naver.com/item/main.nhn?code=330590,330590
174,HANARO 200,"25,675",155,+0.61%,0,"9,230","35,950",0.00,"15,502",N/A,N/A,https://finance.naver.com/item/main.nhn?code=293180,293180
175,SK케미칼,"78,600",900,+1.16%,"5,000","9,229","11,741",9.62,"291,086",97.40,1.51,https://finance.naver.com/item/main.nhn?code=285130,285130
176,한국테크놀로지그룹,"9,860",270,+2.82%,500,"9,172","93,020",10.48,"89,370",6.06,4.71,https://finance.naver.com/item/main.nhn?code=000240,000240
177,영진약품,"4,985",75,-1.48%,500,"9,117","182,893",4.96,"834,224",178.04,4.43,https://finance.naver.com/item/main.nhn?code=003520,003520
