179,금호타이어,"3,025",50,-1.63%,"5,000","8,690","287,260",3.95,"501,011",-15.05,-4.36,https://finance.naver.com/item/main.nhn?code=073240,073240
180,현대위아,"31,700","1,200",-3.65%,"5,000","8,621","27,195",12.23,"239,528",15.62,1.80,https://finance.naver.com/item/main.nhn?code=011210,011210
181,JB금융지주,"4,365",45,-1.02%,"5,000","8,598","196,983",40.18,"151,581",2.51,10.36,https://finance.naver.com/item/main.nhn?code=175330,175330
182,두산인프라코어,"4,110",150,-3.52%,"5,000","8,555","208,161",12.28,"2,547,252",3.56,11.59,https://finance.naver.com/item/main.nhn?code=042670,042670
183,코스맥스,"85,100",500,-0.58%,500,"8,552","10,050",18.11,"85,870",26.87,10.45,https://finance.naver.com/item/main.nhn?code=192820,192820
184,오리온홀딩스,"13,400",300,-2.19%,500,"8,394","62,645",14.64,"143,778",17.36,2.55,https://finance.naver.com/item/main.nhn?code=001800,001800
185,롯데칠성,"100,500",0,0.00%,500,"8,033","7,993",20.64,"30,200",-6.19,-11.68,https://finance.naver.com/item/main.nhn?code=005300,005300
186,동원산업,"218,000","6,000",+2.83%,"5,000","8,017","3,678",6.82,"8,123",17.26,4.45,https://finance.naver.com/item/main.nhn?code=006040,006040
187,태광산업,"720,000","10,000",-1.37%,"5,000","8,016","1,113",10.34,"1,389",5.89,4.34,https://finance.naver.com/item/main.nhn?code=003240,003240
188,KODEX 단기채권PLUS,"102,305",15,+0.01%,0,"7,989","7,809",0.00,"3,685",N/A,N/A,https://finance.naver.com/item/main.nhn?code=214980,214980
189,현대홈쇼핑,"66,500","1,400",-2.06%,"5,000","7,980","12,000",23.97,"17,899",9.29,5.03,https://finance.naver.com/item/main.nhn?code=057050,057050
190,DGB금융지주,"4,700",120,-2.49%,"5,000","7,950","169,146",46.81,"739,496",2.43,7.31,https://finance.naver.com/item/main.nhn?code=139130,139130
191,현대오토에버,"37,750","1,500",-3.82%,500,"7,928","21,000",1.50,"27,736",14.12,11.71,https://finance.naver.com/item/main.nhn?code=307950,307950
192,삼양식품,"104,500","3,000",+2.96%,"5,000","7,872","7,533",5.26,"131,126",13.22,23.15,https://finance.naver.com/item/main.nhn?code=003230,003230
193,코오롱인더,"29,000",900,-3.01%,"5,000","7,824","26,979",14.14,"204,757",26.56,1.58,https://finance.naver.com/item/main.nhn?code=120110,120110
194,쿠쿠홈시스,"34,600",900,-2.54%,100,"7,763","22,437",4.94,"24,472",11.97,16.10,https://finance.naver.com/item/main.nhn?code=284740,284740
195,롯데제과,"117,500",500,-0.42%,500,"7,540","6,417",17.77,"3,269",19.81,3.19,https://finance.naver.com/item/main.nhn?code=280360,280360
196,대상,"21,350","1,350",+6.75%,"1,000","7,397","34,648",16.96,"684,105",7.17,11.17,https://finance.naver.com/item/main.nhn?code=001680,001680
197,동원F&B,"191,000","7,500",+4.09%,"5,000","7,371","3,859",6.97,"21,641",11.23,10.00,https://finance.naver.com/item/main.nhn?code=049770,049770
198,아이에스동서,"23,850",50,+0.21%,500,"7,368","30,893",6.13,"56,932",11.15,6.10,https://finance.naver.com/item/main.nhn?code=010780,010780
199,NICE,"19,400",0,0.00%,500,"7,349","37,882",19.00,"25,975",25.16,4.39,https://finance.naver.com/item/main.nhn?code=034310,034310
200,KODEX MSCI Korea TR,"8,025",105,-1.29%,0,"7,319","91,200",11.40,"330,565",N/A,N/A,https://finance.naver.com/item/main.nhn?code=278540,278540
201,동아에스티,"86,000",200,-0.23%,"5,000","7,262","8,444",26.02,"14,651",10.24,11.58,https://finance.naver.com/item/main.nhn?code=170900,170900
202,현대그린푸드,"7,430",130,-1.72%,500,"7,259","97,704",12.18,"310,487",13.24,3.20,https://finance.naver.com/item/main.nhn?code=005440,005440
203,애경산업,"27,100","1,100",-3.90%,"1,000","7,157","26,410",2.73,"150,687",17.14,12.86,https://finance.naver.com/item/main.nhn?code=018250,018250
204,롯데관광개발,"10,300",300,-2.83%,500,"7,135","69,276",8.27,"168,251",-50.49,-4.77,https://finance.naver.com/item/main.nhn?code=032350,032350
205,SK가스,"77,300","1,400",+1.84%,"5,000","7,135","9,230",6.39,"26,384",4.49,9.85,https://finance.naver.com/item/main.nhn?code=018670,018670
206,화승엔터프라이즈,"11,700",500,-4.10%,500,"7,083","60,537",3.82,"344,006",11.35,19.87,https://finance.naver.com/item/main.nhn?code=241590,241590
207,아주캐피탈,"12,050",50,+0.42%,"5,000","6,934","57,546",1.41,"26,533",6.83,12.97,https://finance.naver.com/item/main.nhn?code=033660,033660
208,다우기술,"15,400",250,-1.60%,500,"6,909","44,867",22.94,"84,001",3.73,14.62,https://finance.naver.com/item/main.nhn?code=023590,023590
209,아모레퍼시픽우,"62,000","1,700",-2.67%,500,"6,546","10,558",69.08,"25,624",17.92,N/A,https://finance.naver.com/item/main.nhn?code=090435,090435
210,휴켐스,"15,850",300,-1.86%,"1,000","6,479","40,879",11.67,"80,376",9.21,10.82,https://finance.naver.com/item/main.nhn?code=069260,069260
211,대덕전자,"8,210",110,-1.32%,500,"6,404","78,007",15.41,"577,170",10.34,6.38,https://finance.naver.com/item/main.nhn?code=008060,008060
212,한전기술,"16,600",250,-1.48%,200,"6,345","38,220",2.70,"91,110",24.02,5.54,https://finance.naver.com/item/main.nhn?code=052690,052690
213,미래에셋생명,"3,580",65,-1.78%,"5,000","6,337","177,016",6.32,"43,284",6.47,4.98,https://finance.naver.com/item/main.nhn?code=085620,085620
214,일양약품,"33,000","1,100",-3.23%,"2,500","6,298","19,086",10.22,"275,071",64.58,5.20,https://finance.naver.com/item/main.nhn?code=007570,007570
215,QV 코스피 변동성 매칭형 양매도 ETN,"8,920",0,0.00%,0,"6,244","70,000",0.00,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=550057,550057
216,풍산,"22,000","1,350",+6.54%,"5,000","6,165","28,024",7.60,"1,665,843",34.98,1.28,https://finance.naver.com/item/main.nhn?code=103140,103140
217,JW중외제약,"29,400","1,000",-3.29%,"2,500","6,150","20,920",6.48,"310,042",-25.95,-10.31,https://finance.naver.com/item/main.nhn?code=001060,001060
218,후성,"6,590",180,-2.66%,500,"6,103","92,607",5.38,"791,291",75.75,3.85,https://finance.naver.com/item/main.nhn?code=093370,093370
219,두산,"36,850","1,300",-3.41%,"5,000","6,089","16,524",10.14,"100,591",2.02,23.52,https://finance.naver.com/item/main.nhn?code=000150,000150
220,ARIRANG 200,"25,515",400,-1.54%,0,"6,085","23,850",0.11,"92,777",N/A,N/A,https://finance.naver.com/item/main.nhn?code=152100,152100
221,SPC삼립,"70,100","1,100",-1.54%,"5,000","6,049","8,629",3.25,"11,203",29.94,6.34,https://finance.naver.com/item/main.nhn?code=005610,005610
222,쿠쿠홀딩스,"84,300",300,-0.35%,500,"5,996","7,112",4.68,"6,014",7.55,12.38,https://finance.naver.com/item/main.nhn?code=192400,192400
223,한진,"49,100",900,-1.80%,"5,000","5,880","11,975",12.58,"472,676",-188.12,-0.34,https://finance.naver.com/item/main.nhn?code=002320,002320
224,빙그레,"59,600","2,400",+4.20%,"5,000","5,871","9,851",26.70,"112,487",14.30,7.36,https://finance.naver.com/item/main.nhn?code=005180,005180
225,에스엘,"12,000",450,-3.61%,500,"5,784","48,203",14.52,"140,513",7.83,3.00,https://finance.naver.com/item/main.nhn?code=005850,005850
226,락앤락,"10,650",350,-3.18%,500,"5,771","54,187",72.22,"174,441",35.26,2.44,https://finance.naver.com/item/main.nhn?code=115390,115390
227,종근당홀딩스,"114,000",500,+0.44%,"2,500","5,711","5,010",16.33,"27,824",12.68,10.03,https://finance.naver.com/item/main.nhn?code=001630,001630
228,TIGER MSCI Korea TR,"10,080",140,-1.37%,0,"5,695","56,500",0.00,"50,370",N/A,N/A,https://finance.naver.com/item/main.nhn?code=310970,310970
229,LIG넥스원,"25,650","2,100",+8.92%,"5,000","5,643","22,000",4.65,"939,100",N/A,N/A,https://finance.naver.com/item/main.nhn?code=079550,079550
230,KINDEX 200,"25,575",415,-1.60%,0,"5,639","22,050",10.29,"789,304",N/A,N/A,https://finance.naver.com/item/main.nhn?code=105190,105190
231,하나투어,"40,350",600,-1.47%,500,"5,624","13,939",5.44,"66,882",-58.39,-4.22,https://finance.naver.com/item/main.nhn?code=039130,039130
232,보령제약,"12,700",700,-5.22%,500,"5,613","44,200",9.62,"1,143,774",17.42,11.96,https://finance.naver.com/item/main.nhn?code=003850,003850
233,한섬,"22,650",800,-3.41%,500,"5,579","24,630",28.92,"88,413",6.54,8.37,https://finance.naver.com/item/main.nhn?code=020000,020000
234,제이콘텐트리,"33,750","1,000",-2.88%,"5,000","5,530","16,385",4.29,"101,572",432.69,0.34,https://finance.naver.com/item/main.nhn?code=036420,036420
235,대한전선,643,13,-1.98%,500,"5,507","856,473",1.58,"1,133,052",-45.93,-3.99,https://finance.naver.com/item/main.nhn?code=001440,001440
236,넥센타이어,"5,570",130,-2.28%,500,"5,440","97,668",8.89,"344,589",4.91,7.94,https://finance.naver.com/item/main.nhn?code=002350,002350
237,한진중공업,"6,530",20,-0.31%,"5,000","5,438","83,274",20.63,"1,909,426",1.26,-132.20,https://finance.naver.com/item/main.nhn?code=097230,097230
238,한일현대시멘트,"32,300","2,000",-5.83%,"5,000","5,433","16,821",0.52,"127,314",13.14,21.69,https://finance.naver.com/item/main.nhn?code=006390,006390
239,효성티앤씨,"125,000","1,000",+0.81%,"5,000","5,410","4,328",12.54,"9,006",5.81,20.86,https://finance.naver.com/item/main.nhn?code=298020,298020
240,동원시스템즈,"20,950",250,-1.18%,"5,000","5,367","25,619",1.60,"12,580",14.21,8.69,https://finance.naver.com/item/main.nhn?code=014820,014820
241,동아쏘시오홀딩스,"86,900","1,700",-1.92%,"5,000","5,334","6,138",14.29,"12,425",26.99,2.67,https://finance.naver.com/item/main.nhn?code=000640,000640
242,제주항공,"20,050",350,-1.72%,"5,000","5,285","26,357",3.24,"184,440",-15.95,-9.36,https://finance.naver.com/item/main.nhn?code=089590,089590
243,HDC,"8,810",210,-2.33%,"5,000","5,263","59,742",23.79,"269,989",2.05,12.58,https://finance.naver.com/item/main.nhn?code=012630,012630
244,서흥,"44,650","1,350",+3.12%,500,"5,166","11,569",8.32,"111,949",16.28,11.15,https://finance.naver.com/item/main.nhn?code=008490,008490
245,롯데하이마트,"21,800",600,-2.68%,"5,000","5,146","23,608",10.47,"143,314",-5.15,-5.02,https://finance.naver.com/item/main.nhn?code=071840,071840
246,S&T모티브,"34,950",400,+1.16%,"5,000","5,111","14,623",24.80,"34,512",210.54,0.33,https://finance.naver.com/item/main.nhn?code=064960,064960
247,CJ CGV,"24,100",650,-2.63%,500,"5,100","21,161",6.38,"195,310",-3.34,-57.60,https://finance.naver.com/item/main.nhn?code=079160,079160
248,씨에스윈드,"29,500",550,+1.90%,500,"5,099","17,286",7.21,"66,822",15.98,9.92,https://finance.naver.com/item/main.nhn?code=112610,112610
249,KODEX 코스닥 150,"9,925",150,-1.49%,0,"5,022","50,600",6.51,"3,579,292",N/A,N/A,https://finance.naver.com/item/main.nhn?code=229200,229200
250,KOSEF 200,"25,720",415,-1.59%,0,"5,015","19,500",0.00,"42,667",N/A,N/A,https://finance.naver.com/item/main.nhn?code=069660,069660
251,남선알미늄,"4,510",200,-4.25%,500,"4,969","110,179",3.76,"9,874,457",34.43,8.33,https://finance.naver.com/item/main.nhn?code=008350,008350
252,영원무역홀딩스,"36,300",0,0.00%,500,"4,950","13,636",23.80,"5,327",4.09,9.60,https://finance.naver.com/item/main.nhn?code=009970,009970
253,롯데정보통신,"32,100",250,-0.77%,"5,000","4,942","15,396",3.52,"38,652",8.73,14.77,https://finance.naver.com/item/main.nhn?code=286940,286940
254,삼화콘덴서,"47,150","1,250",-2.58%,"1,000","4,901","10,395",11.93,"116,535",16.53,21.24,https://finance.naver.com/item/main.nhn?code=001820,001820
255,LG상사,"12,500",350,-2.72%,"5,000","4,845","38,760",14.34,"227,555",16.96,2.49,https://finance.naver.com/item/main.nhn?code=001120,001120
256,풀무원,"12,500",750,+6.38%,500,"4,761","38,091",1.46,"591,909",150.60,0.95,https://finance.naver.com/item/main.nhn?code=017810,017810
257,필룩스,"5,540",280,-4.81%,500,"4,754","85,812",8.97,"3,127,317",-32.98,-5.29,https://finance.naver.com/item/main.nhn?code=033180,033180
258,동양생명,"2,945",10,-0.34%,"5,000","4,752","161,359",84.15,"72,240",4.12,4.73,https://finance.naver.com/item/main.nhn?code=082640,082640
259,SK디스커버리,"24,750",900,-3.51%,"5,000","4,712","19,038",11.79,"179,100",2.80,11.52,https://finance.naver.com/item/main.nhn?code=006120,006120
260,KODEX 코스닥150선물인버스,"7,390",120,+1.65%,0,"4,700","63,600",4.42,"51,267,309",N/A,N/A,https://finance.naver.com/item/main.nhn?code=251340,251340
261,삼성 코스피 양매도 5% OTM ETN,"9,325",0,0.00%,0,"4,662","50,000",0.00,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=530060,530060
262,에이프로젠 KIC,"3,015",695,+29.96%,500,"4,656","154,439",1.42,"8,764,123",35.06,4.70,https://finance.naver.com/item/main.nhn?code=007460,007460
263,KODEX Top5PlusTR,"11,435",175,-1.51%,0,"4,643","40,600",12.32,"4,916",N/A,N/A,https://finance.naver.com/item/main.nhn?code=315930,315930
264,유안타증권,"2,320",40,-1.69%,"5,000","4,631","199,597",62.81,"217,942",6.09,6.60,https://finance.naver.com/item/main.nhn?code=003470,003470
265,대신증권,"9,120",30,-0.33%,"5,000","4,631","50,773",22.35,"70,353",8.36,4.79,https://finance.naver.com/item/main.nhn?code=003540,003540
266,현대에이치씨엔,"4,065",105,-2.52%,500,"4,588","112,877",16.88,"231,360",12.13,5.19,https://finance.naver.com/item/main.nhn?code=126560,126560
267,대한해운,"18,350",550,-2.91%,"5,000","4,482","24,427",5.78,"812,147",4.95,11.47,https://finance.naver.com/item/main.nhn?code=005880,005880
268,경동나비엔,"35,000",900,-2.51%,"1,000","4,459","12,740",9.01,"34,731",16.01,9.59,https://finance.naver.com/item/main.nhn?code=009450,009450
269,진원생명과학,"13,400",500,-3.60%,"1,000","4,438","33,119",10.41,"3,630,265",-42.81,-28.50,https://finance.naver.com/item/main.nhn?code=011000,011000
270,롯데손해보험,"1,430",10,-0.69%,"1,000","4,438","310,336",1.48,"160,657",-4.77,-6.69,https://finance.naver.com/item/main.nhn?code=000400,000400
271,한국토지신탁,"1,745",15,-0.85%,"1,000","4,406","252,489",12.54,"320,027",4.08,12.72,https://finance.naver.com/item/main.nhn?code=034830,034830
272,이월드,"4,470",95,+2.17%,"1,000","4,387","98,140",0.19,"9,082,166",47.05,4.67,https://finance.naver.com/item/main.nhn?code=084680,084680
273,한세실업,"10,950",200,-1.79%,500,"4,380","40,000",6.65,"105,521","-1,825.00",-0.06,https://finance.naver.com/item/main.nhn?code=105630,105630
274,SK디앤디,"22,900",450,-1.93%,"1,000","4,349","18,990",4.88,"37,287",9.68,12.66,https://finance.naver.com/item/main.nhn?code=210980,210980
275,LG하우시스,"48,400","6,600",+15.79%,"5,000","4,340","8,968",15.13,"567,003",41.83,1.26,https://finance.naver.com/item/main.nhn?code=108670,108670
276,에이프로젠제약,"1,770",405,+29.67%,500,"4,277","241,658",2.43,"98,431,451",-37.66,-4.19,https://finance.naver.com/item/main.nhn?code=003060,003060
277,BGF,"4,460",155,+3.60%,"1,000","4,269","95,717",8.46,"682,867",15.87,1.79,https://finance.naver.com/item/main.nhn?code=027410,027410
278,KODEX 코스피,"19,365",240,-1.22%,0,"4,222","21,800",0.01,"75,232",N/A,N/A,https://finance.naver.com/item/main.nhn?code=226490,226490
279,신영증권,"44,350",600,-1.33%,"5,000","4,163","9,386",10.32,"4,571",8.33,6.53,https://finance.naver.com/item/main.nhn?code=001720,001720
280,화승인더,"7,500",90,-1.19%,500,"4,149","55,320",15.99,"721,252",7.04,19.66,https://finance.naver.com/item/main.nhn?code=006060,006060
281,삼양홀딩스,"48,200","1,150",-2.33%,"5,000","4,128","8,564",8.17,"17,169",13.85,2.18,https://finance.naver.com/item/main.nhn?code=000070,000070
282,덴티움,"37,150",750,-1.98%,500,"4,112","11,069",19.01,"36,257",27.81,7.37,https://finance.naver.com/item/main.nhn?code=145720,145720
283,부산가스,"37,350","3,500",+10.34%,"5,000","4,108","11,000",3.55,"89,573",8.40,7.57,https://finance.naver.com/item/main.nhn?code=015350,015350
284,롯데푸드,"361,000","2,000",-0.55%,"5,000","4,086","1,132",12.65,"2,863",10.89,5.40,https://finance.naver.com/item/main.nhn?code=002270,002270
285,두산퓨얼셀,"7,330",330,-4.31%,100,"4,068","55,494",3.79,"970,956",N/A,N/A,https://finance.naver.com/item/main.nhn?code=336260,336260
286,삼성화재우,"127,000","5,500",-4.15%,500,"4,054","3,192",19.44,"9,278",9.99,N/A,https://finance.naver.com/item/main.nhn?code=000815,000815
287,지역난방공사,"34,900",750,-2.10%,"5,000","4,041","11,579",1.61,"13,058",-15.80,-1.66,https://finance.naver.com/item/main.nhn?code=071320,071320
288,대교,"4,760",120,-2.46%,500,"4,032","84,703",8.43,"207,994",29.38,2.76,https://finance.naver.com/item/main.nhn?code=019680,019680
289,드림텍,"6,440",470,+7.87%,100,"3,992","61,988",30.43,"3,935,044",15.33,13.24,https://finance.naver.com/item/main.nhn?code=192650,192650
290,미원에스씨,"75,700",300,-0.39%,500,"3,988","5,268",1.55,247,10.04,N/A,https://finance.naver.com/item/main.nhn?code=268280,268280
291,한미반도체,"7,700",230,-2.90%,200,"3,966","51,502",6.27,"149,719",22.85,8.85,https://finance.naver.com/item/main.nhn?code=042700,042700
292,미래에셋대우2우B,"2,825",10,-0.35%,"5,000","3,955","140,000",5.58,"243,148",3.48,N/A,https://finance.naver.com/item/main.nhn?code=00680K,00680K
293,세방전지,"27,650",300,-1.07%,500,"3,871","14,000",35.79,"42,157",4.94,7.70,https://finance.naver.com/item/main.nhn?code=004490,004490
294,한국콜마홀딩스,"21,500",450,-2.05%,500,"3,857","17,939",19.58,"44,279",9.62,10.51,https://finance.naver.com/item/main.nhn?code=024720,024720
295,남해화학,"7,660",200,-2.54%,"1,000","3,805","49,679",4.14,"263,043",23.72,3.74,https://finance.naver.com/item/main.nhn?code=025860,025860
296,동국제강,"3,975",50,-1.24%,"5,000","3,793","95,433",26.83,"239,285",-5.54,-3.63,https://finance.naver.com/item/main.nhn?code=001230,001230
297,맵스리얼티1,"4,085",10,-0.24%,0,"3,792","92,834",4.20,"83,449",N/A,N/A,https://finance.naver.com/item/main.nhn?code=094800,094800
298,제일약품,"25,750",650,-2.46%,500,"3,786","14,705",3.94,"33,024",-35.76,-5.96,https://finance.naver.com/item/main.nhn?code=271980,271980
299,삼양사,"36,700","1,200",+3.38%,"5,000","3,785","10,313",5.62,"44,551",11.57,3.07,https://finance.naver.com/item/main.nhn?code=145990,145990
300,KINDEX 단기통안채,"100,565",5,0.00%,0,"3,781","3,760",15.96,894,N/A,N/A,https://finance.naver.com/item/main.nhn?code=190620,190620
301,효성화학,"116,500","5,000",+4.48%,"5,000","3,716","3,190",9.27,"69,338",4.23,21.37,https://finance.naver.com/item/main.nhn?code=298000,298000
302,스카이라이프,"7,680",320,-4.00%,"2,500","3,673","47,822",16.01,"142,418",6.73,8.02,https://finance.naver.com/item/main.nhn?code=053210,053210
303,TIGER 단기채권액티브,"50,265",0,0.00%,0,"3,655","7,272",0.00,757,N/A,N/A,https://finance.naver.com/item/main.nhn?code=272580,272580
304,아이마켓코리아,"10,150",100,+1.00%,500,"3,648","35,943",11.62,"22,671",22.71,4.31,https://finance.naver.com/item/main.nhn?code=122900,122900
305,웅진씽크빅,"2,690",0,0.00%,500,"3,609","134,173",3.33,0,-2.14,-35.62,https://finance.naver.com/item/main.nhn?code=095720,095720
306,하나제약,"22,250",200,-0.89%,500,"3,604","16,200",1.53,"38,932",12.74,13.30,https://finance.naver.com/item/main.nhn?code=293480,293480
307,삼진제약,"25,500","1,450",+6.03%,"1,000","3,544","13,900",17.10,"1,721,649",31.40,5.69,https://finance.naver.com/item/main.nhn?code=005500,005500
308,우리종금,525,11,-2.05%,500,"3,540","674,203",2.03,"1,141,938",6.65,15.63,https://finance.naver.com/item/main.nhn?code=010050,010050
309,LF,"12,050",350,-2.82%,"5,000","3,523","29,240",25.43,"105,265",5.21,5.65,https://finance.naver.com/item/main.nhn?code=093050,093050
310,서울가스,"70,300","1,900",+2.78%,"5,000","3,515","5,000",7.46,170,12.05,3.06,https://finance.naver.com/item/main.nhn?code=017390,017390
311,율촌화학,"14,100",50,+0.36%,500,"3,497","24,800",4.92,"204,281",19.21,5.37,https://finance.naver.com/item/main.nhn?code=008730,008730
312,케이씨텍,"17,600",250,-1.40%,500,"3,492","19,839",11.36,"71,500",9.47,13.52,https://finance.naver.com/item/main.nhn?code=281820,281820
313,디피씨,"8,370",10,-0.12%,500,"3,488","41,678",1.70,"4,631,581",32.70,7.12,https://finance.naver.com/item/main.nhn?code=026890,026890
314,KOSEF 200TR,"29,050",440,-1.49%,0,"3,486","12,000",0.00,"3,593",N/A,N/A,https://finance.naver.com/item/main.nhn?code=294400,294400
315,유니드,"39,200",300,-0.76%,"5,000","3,485","8,890",5.39,"29,141",5.16,9.87,https://finance.naver.com/item/main.nhn?code=014830,014830
316,송원산업,"14,450",500,+3.58%,500,"3,468","24,000",19.16,"949,559",9.98,8.24,https://finance.naver.com/item/main.nhn?code=004430,004430
317,LG전자우,"20,150",400,-1.95%,"5,000","3,463","17,186",45.66,"50,079",116.47,N/A,https://finance.naver.com/item/main.nhn?code=066575,066575
318,한일시멘트,"83,200","2,900",-3.37%,"5,000","3,449","4,145",5.84,"9,714",8.51,4.62,https://finance.naver.com/item/main.nhn?code=300720,300720
319,현대건설기계,"17,500",600,-3.31%,"5,000","3,448","19,701",9.50,"85,764",106.71,0.26,https://finance.naver.com/item/main.nhn?code=267270,267270
320,농심홀딩스,"74,300","1,300",+1.78%,"5,000","3,446","4,638",3.54,"3,993",9.42,4.03,https://finance.naver.com/item/main.nhn?code=072710,072710
321,KODEX 선진국MSCI World,"13,170",30,-0.23%,0,"3,411","25,900",0.00,"7,593",N/A,N/A,https://finance.naver.com/item/main.nhn?code=251350,251350
322,HANARO 단기통안채,"102,490",0,0.00%,0,"3,409","3,326",17.74,0,N/A,N/A,https://finance.naver.com/item/main.nhn?code=306540,306540
323,TIGER 코스닥150,"9,940",160,-1.58%,0,"3,394","34,140",6.57,"809,682",N/A,N/A,https://finance.naver.com/item/main.nhn?code=232080,232080
324,한국쉘석유,"257,000",0,0.00%,"5,000","3,341","1,300",63.83,"1,942",15.89,21.30,https://finance.naver.com/item/main.nhn?code=002960,002960
325,효성첨단소재,"74,200","1,900",-2.50%,"5,000","3,324","4,480",7.83,"26,573",-4.75,-19.74,https://finance.naver.com/item/main.nhn?code=298050,298050
326,일진다이아,"23,350",800,-3.31%,"1,000","3,316","14,203",2.13,"197,559",26.06,8.06,https://finance.naver.com/item/main.nhn?code=081000,081000
327,TIGER 200 IT,"20,645",505,-2.39%,0,"3,316","16,060",0.05,"116,068",N/A,N/A,https://finance.naver.com/item/main.nhn?code=139260,139260
328,SBS,"18,150",400,-2.16%,"5,000","3,313","18,253",0.00,"118,323",16.82,3.46,https://finance.naver.com/item/main.nhn?code=034120,034120
329,이리츠코크렙,"5,230",50,-0.95%,500,"3,313","63,342",0.45,"79,453",25.27,2.48,https://finance.naver.com/item/main.nhn?code=088260,088260
330,LG헬로비전,"4,255",80,-1.85%,"2,500","3,295","77,447",10.40,"241,879",-3.50,-9.40,https://finance.naver.com/item/main.nhn?code=037560,037560
331,JW홀딩스,"4,935",65,-1.30%,500,"3,279","66,452",5.22,"140,853",-9.81,-20.18,https://finance.naver.com/item/main.nhn?code=096760,096760
332,한화투자증권,"1,525",20,-1.29%,"5,000","3,272","214,548",6.36,"602,790",3.02,9.36,https://finance.naver.com/item/main.nhn?code=003530,003530
333,퍼시스,"28,100",200,-0.71%,"1,000","3,232","11,500",21.99,886,9.52,7.86,https://finance.naver.com/item/main.nhn?code=016800,016800
334,신영증권우,"44,950",200,-0.44%,"5,000","3,171","7,054",7.91,"3,620",8.44,N/A,https://finance.naver.com/item/main.nhn?code=001725,001725
335,한솔제지,"13,250",250,-1.85%,"5,000","3,154","23,801",15.43,"98,124",7.88,6.92,https://finance.naver.com/item/main.nhn?code=213500,213500
336,광동제약,"6,000",40,-0.66%,"1,000","3,145","52,421",23.13,"137,141",13.64,5.57,https://finance.naver.com/item/main.nhn?code=009290,009290
337,진에어,"10,450",300,-2.79%,"1,000","3,135","30,000",1.27,"166,908",-5.53,-24.74,https://finance.naver.com/item/main.nhn?code=272450,272450
338,미원상사,"61,700",0,0.00%,500,"3,116","5,050",4.59,"1,530",10.01,14.74,https://finance.naver.com/item/main.nhn?code=002840,002840
339,잇츠한불,"14,200",600,-4.05%,500,"3,114","21,929",3.53,"25,974",-66.05,-1.11,https://finance.naver.com/item/main.nhn?code=226320,226320
340,도화엔지니어링,"9,200",30,-0.33%,500,"3,102","33,720",1.29,"589,740",17.83,6.94,https://finance.naver.com/item/main.nhn?code=002150,002150
341,세아베스틸,"8,600",180,-2.05%,"5,000","3,084","35,862",8.62,"51,679",17.92,0.93,https://finance.naver.com/item/main.nhn?code=001430,001430
342,진흥기업,"2,090",0,0.00%,500,"3,040","145,472",0.16,"49,291",15.04,23.08,https://finance.naver.com/item/main.nhn?code=002780,002780
343,삼호,"20,000",200,-0.99%,"5,000","3,036","15,180",3.50,"17,828",3.19,23.04,https://finance.naver.com/item/main.nhn?code=001880,001880
344,경방,"11,000",100,-0.90%,500,"3,016","27,415",1.78,"313,482",6.91,6.02,https://finance.naver.com/item/main.nhn?code=000050,000050
345,AK홀딩스,"22,750",350,+1.56%,"5,000","3,014","13,248",12.26,"56,028",10.66,3.38,https://finance.naver.com/item/main.nhn?code=006840,006840
346,신한알파리츠,"6,310",70,-1.10%,"1,000","3,005","47,630",2.69,"65,602",28.42,1.07,https://finance.naver.com/item/main.nhn?code=293940,293940
347,한독,"21,800",700,-3.11%,500,"3,000","13,764",4.15,"78,163",8.59,10.78,https://finance.naver.com/item/main.nhn?code=002390,002390
